,opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,time_taken
4952,1UFFP5T3,Lajuana Vencill,MG Advanced,Cancity,Lost,2017-07-19,2017-08-02,0.0,14 days 00:00:00
4953,ALMZ6ZUI,Lajuana Vencill,GTX Basic,Genco Pura Olive Oil Company,Won,2017-07-19,2017-07-29,537.0,10 days 00:00:00
4954,B4UIGJRX,Lajuana Vencill,GTX Plus Basic,Dontechi,Won,2017-07-19,2017-07-30,1089.0,11 days 00:00:00
4955,ZCAEQT06,Lajuana Vencill,MG Advanced,Codehow,Won,2017-07-19,2017-07-27,3352.0,8 days 00:00:00
4956,XBO6IN0E,Markita Hansen,GTXPro,Rantouch,Lost,2017-07-19,2017-11-01,0.0,105 days 00:00:00
4957,U1SBKB0U,Markita Hansen,GTX Basic,Singletechno,Won,2017-07-19,2017-07-23,535.0,4 days 00:00:00
4958,E3XLWCWX,Marty Freudenburg,GTX Plus Pro,Ontomedia,Engaging,2017-07-19,,,0
4959,7LD79NYD,Marty Freudenburg,MG Advanced,,Engaging,2017-07-19,,,0
4960,8S7IAR2D,Marty Freudenburg,GTX Basic,Rangreen,Won,2017-07-19,2017-09-25,571.0,68 days 00:00:00
4961,RWQKOD1W,Maureen Marcano,MG Advanced,Cheers,Won,2017-07-19,2017-09-29,3535.0,72 days 00:00:00
4962,BKOWQMMV,Moses Frase,GTX Basic,,Engaging,2017-07-19,,,0
4963,6TOOTFQV,Moses Frase,MG Advanced,Bioholding,Won,2017-07-19,2017-07-27,3985.0,8 days 00:00:00
4964,2WDSO6PG,Niesha Huffines,GTX Basic,Hatfan,Engaging,2017-07-19,,,0
4965,I776MNA8,Rosie Papadopoulos,MG Advanced,Massive Dynamic,Won,2017-07-19,2017-07-21,3568.0,2 days 00:00:00
4966,IQFDPIND,Versie Hillebrand,GTX Basic,,Engaging,2017-07-19,,,0
4967,VG17J29L,Versie Hillebrand,MG Special,Bioholding,Lost,2017-07-19,2017-07-29,0.0,10 days 00:00:00
4968,F7R8ICT8,Versie Hillebrand,MG Special,Funholding,Won,2017-07-19,2017-07-27,65.0,8 days 00:00:00
4969,KULR6FMD,Versie Hillebrand,MG Special,Funholding,Won,2017-07-19,2017-07-25,47.0,6 days 00:00:00
4970,JHCA115A,Vicki Laflamme,GTXPro,Green-Plus,Engaging,2017-07-19,,,0
4971,DMG5EOFC,Violet Mclelland,MG Advanced,Lexiqvolax,Engaging,2017-07-19,,,0
4972,ZGFB0IF1,Anna Snelling,GTX Plus Basic,,Engaging,2017-07-20,,,0
4973,LD4F6QTP,Anna Snelling,GTX Plus Pro,Groovestreet,Engaging,2017-07-20,,,0
4974,1FEHFRKX,Anna Snelling,GTX Plus Pro,Labdrill,Engaging,2017-07-20,,,0
4975,DNBR1VHP,Anna Snelling,MG Special,Silis,Engaging,2017-07-20,,,0
4976,1R2CLEGQ,Anna Snelling,MG Special,,Engaging,2017-07-20,,,0
4977,KOG75BRP,Anna Snelling,GTX Plus Basic,Ron-tech,Lost,2017-07-20,2017-11-11,0.0,114 days 00:00:00
4978,SV3T5L5N,Anna Snelling,GTX Plus Basic,Ron-tech,Won,2017-07-20,2017-07-21,1160.0,1 days 00:00:00
4979,THRXY3SV,Anna Snelling,GTX Plus Pro,Stanredtax,Won,2017-07-20,2017-08-23,5847.0,34 days 00:00:00
4980,9BFHDZOK,Boris Faz,MG Advanced,Kan-code,Lost,2017-07-20,2017-07-30,0.0,10 days 00:00:00
4981,IHOU09D6,Boris Faz,GTX Plus Basic,Yearin,Won,2017-07-20,2017-09-20,1029.0,62 days 00:00:00
4982,BJWS06GX,Corliss Cosme,GTX Plus Pro,Ontomedia,Lost,2017-07-20,2017-07-21,0.0,1 days 00:00:00
4983,4IVW7F68,Corliss Cosme,GTXPro,Donquadtech,Lost,2017-07-20,2017-07-31,0.0,11 days 00:00:00
4984,NSO0UHK1,Daniell Hammack,GTX Plus Basic,,Engaging,2017-07-20,,,0
4985,ROSYV895,Daniell Hammack,MG Advanced,Konex,Lost,2017-07-20,2017-11-09,0.0,112 days 00:00:00
4986,LHBWJAD3,Darcel Schlecht,GTX Plus Basic,,Engaging,2017-07-20,,,0
4987,KRWKDPWW,Darcel Schlecht,GTX Plus Basic,,Engaging,2017-07-20,,,0
4988,6V7FT2YU,Darcel Schlecht,GTXPro,,Engaging,2017-07-20,,,0
4989,3V7Q3G52,Darcel Schlecht,GTXPro,Funholding,Lost,2017-07-20,2017-07-28,0.0,8 days 00:00:00
4990,4U3OSLNM,Darcel Schlecht,GTXPro,Gogozoom,Lost,2017-07-20,2017-07-28,0.0,8 days 00:00:00
4991,LX4D50OF,Darcel Schlecht,GTXPro,Rangreen,Lost,2017-07-20,2017-08-04,0.0,15 days 00:00:00
4992,CWBHL1S7,Darcel Schlecht,GTXPro,Stanredtax,Lost,2017-07-20,2017-07-28,0.0,8 days 00:00:00
4993,FCBBJJIJ,Darcel Schlecht,MG Advanced,Bioholding,Lost,2017-07-20,2017-07-23,0.0,3 days 00:00:00
4994,1D1L6FJX,Darcel Schlecht,GTXPro,Treequote,Won,2017-07-20,2017-08-17,5058.0,28 days 00:00:00
4995,L2P99XIG,Donn Cantrell,GTX Plus Basic,Gekko & Co,Lost,2017-07-20,2017-09-21,0.0,63 days 00:00:00
4996,DEN2BPRR,Donn Cantrell,GTXPro,Silis,Lost,2017-07-20,2017-09-27,0.0,69 days 00:00:00
4997,1QGOH13Z,Donn Cantrell,GTXPro,Zathunicon,Lost,2017-07-20,2017-07-28,0.0,8 days 00:00:00
4998,PCTOIQZA,Gladys Colclough,MG Advanced,Rangreen,Won,2017-07-20,2017-11-14,3552.0,117 days 00:00:00
4999,OI3UIKVF,Hayden Neloms,GTX Plus Basic,Konmatfix,Engaging,2017-07-20,,,0
5000,8AK1G9IT,Hayden Neloms,GTX Plus Pro,Kan-code,Won,2017-07-20,2017-11-08,5526.0,111 days 00:00:00
5001,GY10EROJ,Jonathan Berthelot,GTX Basic,Cheers,Engaging,2017-07-20,,,0
5002,90G292UY,Jonathan Berthelot,GTX Basic,,Engaging,2017-07-20,,,0
5003,JDHHDOX8,Jonathan Berthelot,GTX Basic,,Engaging,2017-07-20,,,0
5004,KTWP0SMT,Jonathan Berthelot,GTX Basic,,Engaging,2017-07-20,,,0
5005,29W6WPLA,Jonathan Berthelot,GTX Plus Basic,Gekko & Co,Engaging,2017-07-20,,,0
5006,CDVDL9I5,Jonathan Berthelot,GTX Plus Basic,,Engaging,2017-07-20,,,0
5007,PJ75Q8VM,Jonathan Berthelot,GTXPro,,Engaging,2017-07-20,,,0
5008,0NSRB3EO,Jonathan Berthelot,MG Special,,Engaging,2017-07-20,,,0
5009,TDJ3N8EJ,Kami Bicknell,MG Advanced,Kinnamplus,Engaging,2017-07-20,,,0
5010,AEMGFUYH,Kary Hendrixson,GTXPro,Plexzap,Won,2017-07-20,2017-07-26,4428.0,6 days 00:00:00
5011,7439NGIG,Marty Freudenburg,GTXPro,Sumace,Engaging,2017-07-20,,,0
5012,6GLF0PU0,Maureen Marcano,GTX Basic,Singletechno,Won,2017-07-20,2017-07-27,523.0,7 days 00:00:00
5013,3JW6CZ7K,Moses Frase,GTX Basic,,Engaging,2017-07-20,,,0
5014,F3EOBN5A,Moses Frase,GTX Plus Pro,Genco Pura Olive Oil Company,Engaging,2017-07-20,,,0
5015,AERVH1AC,Niesha Huffines,GTX Plus Basic,,Engaging,2017-07-20,,,0
5016,BBOWBQA6,Niesha Huffines,GTX Plus Pro,Blackzim,Engaging,2017-07-20,,,0
5017,908W84Y6,Reed Clapper,GTX Plus Basic,Mathtouch,Lost,2017-07-20,2017-07-22,0.0,2 days 00:00:00
5018,48CVYAIE,Reed Clapper,GTX Plus Pro,Plussunin,Lost,2017-07-20,2017-07-30,0.0,10 days 00:00:00
5019,ULY6LFT1,Rosie Papadopoulos,GTXPro,Mathtouch,Won,2017-07-20,2017-07-31,5392.0,11 days 00:00:00
5020,IYDR200I,Vicki Laflamme,GTX Basic,Finjob,Lost,2017-07-20,2017-07-27,0.0,7 days 00:00:00
5021,2QHB4SYK,Violet Mclelland,MG Special,Zencorporation,Won,2017-07-20,2017-07-28,55.0,8 days 00:00:00
5022,GEQ7KT9J,Wilburn Farren,GTX Plus Basic,Plussunin,Engaging,2017-07-20,,,0
5023,S50ETCN7,Anna Snelling,GTX Plus Basic,,Engaging,2017-07-21,,,0
5024,0KRVN3V5,Anna Snelling,MG Advanced,Hatfan,Engaging,2017-07-21,,,0
5025,JNDSA5B4,Anna Snelling,GTX Basic,Treequote,Lost,2017-07-21,2017-11-06,0.0,108 days 00:00:00
5026,L3DT2WVO,Boris Faz,GTXPro,Gekko & Co,Won,2017-07-21,2017-11-20,4197.0,122 days 00:00:00
5027,OCMCRBJR,Boris Faz,MG Advanced,Mathtouch,Won,2017-07-21,2017-09-18,3830.0,59 days 00:00:00
5028,II0SKLFO,Cassey Cress,GTX Basic,Donware,Won,2017-07-21,2017-07-30,494.0,9 days 00:00:00
5029,UJ58VMZT,Cecily Lampkin,GTX Plus Basic,,Engaging,2017-07-21,,,0
5030,E8GD44YC,Cecily Lampkin,GTX Plus Basic,,Engaging,2017-07-21,,,0
5031,A3T91VUM,Cecily Lampkin,MG Special,,Engaging,2017-07-21,,,0
5032,LIYJSU0E,Daniell Hammack,GTX Plus Pro,Konex,Won,2017-07-21,2017-07-22,5118.0,1 days 00:00:00
5033,S6YZO6UQ,Darcel Schlecht,GTXPro,,Engaging,2017-07-21,,,0
5034,PI45UJKA,Darcel Schlecht,GTXPro,,Engaging,2017-07-21,,,0
5035,T9QD8U1Y,Darcel Schlecht,MG Special,Betasoloin,Engaging,2017-07-21,,,0
5036,WLDFQR7Z,Darcel Schlecht,MG Advanced,Bubba Gump,Engaging,2017-07-21,,,0
5037,PNISVWNN,Darcel Schlecht,MG Advanced,Scotfind,Engaging,2017-07-21,,,0
5038,SEDTNUD7,Darcel Schlecht,GTX Plus Basic,Toughzap,Won,2017-07-21,2017-07-28,1000.0,7 days 00:00:00
5039,9UO306XU,Darcel Schlecht,GTXPro,Conecom,Won,2017-07-21,2017-07-26,5347.0,5 days 00:00:00
5040,GN16L9RW,Donn Cantrell,GTX Basic,Ganjaflex,Lost,2017-07-21,2017-07-22,0.0,1 days 00:00:00
5041,GVRA1VJJ,Donn Cantrell,GTX Basic,Sumace,Lost,2017-07-21,2017-07-29,0.0,8 days 00:00:00
5042,TBXMDI2Q,Donn Cantrell,GTX Plus Pro,Plussunin,Won,2017-07-21,2017-08-23,5340.0,33 days 00:00:00
5043,0HVUV9OY,Gladys Colclough,GTX Basic,,Engaging,2017-07-21,,,0
5044,GVJFKHNL,Gladys Colclough,MG Special,Silis,Engaging,2017-07-21,,,0
5045,COSC7XVA,Gladys Colclough,MG Advanced,,Engaging,2017-07-21,,,0
5046,L6CE1E4L,Gladys Colclough,GTX Basic,Streethex,Lost,2017-07-21,2017-11-17,0.0,119 days 00:00:00
5047,RNCYPVJO,Gladys Colclough,MG Advanced,Stanredtax,Won,2017-07-21,2017-07-31,2970.0,10 days 00:00:00
5048,9UTOQBAH,James Ascencio,GTXPro,Rantouch,Lost,2017-07-21,2017-07-28,0.0,7 days 00:00:00
5049,WARBRUXU,Jonathan Berthelot,GTX Basic,Stanredtax,Engaging,2017-07-21,,,0
5050,02K37JAK,Jonathan Berthelot,GTX Plus Basic,,Engaging,2017-07-21,,,0
5051,6F5TIV66,Jonathan Berthelot,GTX Plus Basic,,Engaging,2017-07-21,,,0
5052,HTEAOHFO,Kami Bicknell,GTX Basic,,Engaging,2017-07-21,,,0
5053,PAUXUGK3,Kary Hendrixson,GTX Plus Basic,Sonron,Won,2017-07-21,2017-07-30,997.0,9 days 00:00:00
5054,VJ9K12PY,Lajuana Vencill,MG Special,,Engaging,2017-07-21,,,0
5055,HWY9HTK2,Lajuana Vencill,GTX Plus Basic,Funholding,Lost,2017-07-21,2017-07-29,0.0,8 days 00:00:00
5056,983QHALZ,Lajuana Vencill,MG Advanced,Stanredtax,Lost,2017-07-21,2017-07-30,0.0,9 days 00:00:00
5057,MV7I9RKH,Marty Freudenburg,GTX Plus Basic,Treequote,Engaging,2017-07-21,,,0
5058,CBQRKYZP,Marty Freudenburg,GTX Plus Pro,Silis,Engaging,2017-07-21,,,0
5059,ETLF2H4K,Maureen Marcano,GTX Plus Basic,,Engaging,2017-07-21,,,0
5060,XVB2CGL6,Maureen Marcano,GTXPro,,Engaging,2017-07-21,,,0
5061,GE4QGOCI,Moses Frase,MG Special,,Engaging,2017-07-21,,,0
5062,P5B6BZWO,Moses Frase,GTX Basic,Finhigh,Won,2017-07-21,2017-07-30,526.0,9 days 00:00:00
5063,F7ZPP0C4,Niesha Huffines,GTX Plus Pro,Codehow,Lost,2017-07-21,2017-07-28,0.0,7 days 00:00:00
5064,N0UCNVKJ,Niesha Huffines,GTX Basic,Dontechi,Won,2017-07-21,2017-07-30,418.0,9 days 00:00:00
5065,5OAWTEIU,Niesha Huffines,MG Special,Streethex,Won,2017-07-21,2017-07-28,54.0,7 days 00:00:00
5066,55NG8O95,Rosalina Dieter,GTX Basic,Groovestreet,Won,2017-07-21,2017-09-07,622.0,48 days 00:00:00
5067,DL3Q5HAD,Rosie Papadopoulos,GTX Plus Pro,Umbrella Corporation,Won,2017-07-21,2017-08-23,4930.0,33 days 00:00:00
5068,3YDXZ4FA,Versie Hillebrand,GTX Plus Pro,,Engaging,2017-07-21,,,0
5069,EUBMHJGQ,Versie Hillebrand,MG Special,Hottechi,Engaging,2017-07-21,,,0
5070,0T9EBKZL,Versie Hillebrand,MG Special,Scottech,Won,2017-07-21,2017-07-28,51.0,7 days 00:00:00
5071,6KOHYTT4,Versie Hillebrand,MG Advanced,Betatech,Won,2017-07-21,2017-07-30,3167.0,9 days 00:00:00
5072,3L8ECZK8,Versie Hillebrand,MG Advanced,Globex Corporation,Won,2017-07-21,2017-09-27,3038.0,68 days 00:00:00
5073,R69OYH4Z,Vicki Laflamme,GTXPro,Umbrella Corporation,Engaging,2017-07-21,,,0
5074,S0Z4QVL2,Vicki Laflamme,GTXPro,,Engaging,2017-07-21,,,0
5075,JAH8NGC2,Vicki Laflamme,MG Advanced,Xx-holding,Won,2017-07-21,2017-09-24,2851.0,65 days 00:00:00
5076,I9SPENCQ,Violet Mclelland,GTX Plus Basic,Cheers,Engaging,2017-07-21,,,0
5077,REAFB3C3,Zane Levy,GTX Basic,,Engaging,2017-07-21,,,0
5078,0Z8ZAS2M,Zane Levy,GTX Basic,,Engaging,2017-07-21,,,0
5079,VRCYXSP1,Zane Levy,GTX Basic,,Engaging,2017-07-21,,,0
5080,93818DZF,Zane Levy,GTX Basic,Dalttechnology,Lost,2017-07-21,2017-11-18,0.0,120 days 00:00:00
5081,7B3DXNZL,Zane Levy,GTXPro,Doncon,Won,2017-07-21,2017-07-22,5283.0,1 days 00:00:00
5082,DZAFN4I1,Zane Levy,MG Special,Doncon,Won,2017-07-21,2017-07-23,49.0,2 days 00:00:00
5083,QRR70537,Anna Snelling,GTX Basic,,Engaging,2017-07-22,,,0
5084,T4AW06MM,Anna Snelling,GTX Plus Pro,,Engaging,2017-07-22,,,0
5085,FEFNNXH1,Anna Snelling,MG Special,Singletechno,Engaging,2017-07-22,,,0
5086,3DATPTEH,Anna Snelling,MG Special,,Engaging,2017-07-22,,,0
5087,FT5U6NIG,Anna Snelling,MG Special,,Engaging,2017-07-22,,,0
5088,RQF6II3D,Anna Snelling,MG Special,,Engaging,2017-07-22,,,0
5089,E9J482PX,Anna Snelling,MG Advanced,,Engaging,2017-07-22,,,0
5090,RZYCBSQN,Anna Snelling,GTX Plus Basic,Condax,Lost,2017-07-22,2017-07-29,0.0,7 days 00:00:00
5091,84BIAFGY,Anna Snelling,MG Advanced,Statholdings,Lost,2017-07-22,2017-11-03,0.0,104 days 00:00:00
5092,YQACOZV4,Cassey Cress,GTX Plus Basic,Xx-zobam,Lost,2017-07-22,2017-09-12,0.0,52 days 00:00:00
5093,DNIX6FCG,Cassey Cress,MG Special,Gekko & Co,Lost,2017-07-22,2017-07-27,0.0,5 days 00:00:00
5094,6U7RD3TG,Cassey Cress,MG Advanced,Initech,Won,2017-07-22,2017-07-23,3684.0,1 days 00:00:00
5095,610D6711,Cassey Cress,MG Advanced,Silis,Won,2017-07-22,2017-11-23,2986.0,124 days 00:00:00
5096,8QDSXHQ8,Cecily Lampkin,GTX Basic,,Engaging,2017-07-22,,,0
5097,5DQZSOBE,Cecily Lampkin,GTX Plus Basic,,Engaging,2017-07-22,,,0
5098,OT5G3M9A,Cecily Lampkin,MG Advanced,Treequote,Engaging,2017-07-22,,,0
5099,3Z5NBGAT,Cecily Lampkin,MG Special,Stanredtax,Won,2017-07-22,2017-07-23,50.0,1 days 00:00:00
5100,WNRDPS5I,Corliss Cosme,GTXPro,Donware,Lost,2017-07-22,2017-08-02,0.0,11 days 00:00:00
5101,ZUSDWKSM,Corliss Cosme,GTXPro,Ganjaflex,Lost,2017-07-22,2017-07-29,0.0,7 days 00:00:00
5102,TQQDICC6,Darcel Schlecht,GTX Basic,,Engaging,2017-07-22,,,0
5103,P66UXGPS,Darcel Schlecht,GTX Plus Basic,,Engaging,2017-07-22,,,0
5104,FY5MBCWQ,Darcel Schlecht,GTXPro,,Engaging,2017-07-22,,,0
5105,UAX2OR58,Darcel Schlecht,MG Special,,Engaging,2017-07-22,,,0
5106,NK1TQTYO,Darcel Schlecht,GTXPro,Streethex,Lost,2017-07-22,2017-07-24,0.0,2 days 00:00:00
5107,676KO0LG,Darcel Schlecht,GTX Plus Basic,Gogozoom,Won,2017-07-22,2017-07-29,927.0,7 days 00:00:00
5108,D6PFP040,Darcel Schlecht,GTXPro,dambase,Won,2017-07-22,2017-09-05,5113.0,45 days 00:00:00
5109,MHMD41XY,Elease Gluck,MG Special,Blackzim,Won,2017-07-22,2017-07-23,51.0,1 days 00:00:00
5110,YBY3PA1S,Gladys Colclough,GTX Basic,,Engaging,2017-07-22,,,0
5111,751V8OFM,Gladys Colclough,GTX Plus Basic,Funholding,Engaging,2017-07-22,,,0
5112,33BMGHPN,Gladys Colclough,MG Special,Opentech,Engaging,2017-07-22,,,0
5113,XNHTLVT1,Gladys Colclough,MG Special,,Engaging,2017-07-22,,,0
5114,8TFYRWZ6,Gladys Colclough,MG Advanced,Mathtouch,Engaging,2017-07-22,,,0
5115,LRLER1XS,Hayden Neloms,MG Special,Finjob,Won,2017-07-22,2017-09-14,64.0,54 days 00:00:00
5116,E26Z10W7,James Ascencio,MG Special,,Engaging,2017-07-22,,,0
5117,ZTQD4PLQ,Jonathan Berthelot,GTX Plus Basic,,Engaging,2017-07-22,,,0
5118,4RWE00T8,Jonathan Berthelot,GTX Basic,Rundofase,Lost,2017-07-22,2017-11-05,0.0,106 days 00:00:00
5119,P3XN6SXX,Jonathan Berthelot,GTX Plus Basic,Domzoom,Lost,2017-07-22,2017-07-24,0.0,2 days 00:00:00
5120,L65X2CDL,Jonathan Berthelot,GTXPro,Hottechi,Lost,2017-07-22,2017-11-12,0.0,113 days 00:00:00
5121,12HRYJQH,Kary Hendrixson,GTX Basic,Konex,Won,2017-07-22,2017-07-23,442.0,1 days 00:00:00
5122,2CZUU9E0,Lajuana Vencill,GTX Basic,,Engaging,2017-07-22,,,0
5123,I2ESAAIK,Lajuana Vencill,GTX Plus Basic,,Engaging,2017-07-22,,,0
5124,IMLG35AP,Lajuana Vencill,GTX Plus Pro,,Engaging,2017-07-22,,,0
5125,0T2CY70E,Lajuana Vencill,MG Advanced,,Engaging,2017-07-22,,,0
5126,5ZA8MURX,Markita Hansen,GTXPro,Fasehatice,Lost,2017-07-22,2017-07-30,0.0,8 days 00:00:00
5127,Y7AC2LSL,Markita Hansen,MG Advanced,Blackzim,Won,2017-07-22,2017-09-30,3015.0,70 days 00:00:00
5128,ME2X1TEG,Marty Freudenburg,MG Advanced,Cancity,Lost,2017-07-22,2017-07-24,0.0,2 days 00:00:00
5129,30KP0JMN,Maureen Marcano,GTX Plus Pro,Xx-holding,Lost,2017-07-22,2017-07-23,0.0,1 days 00:00:00
5130,AWCGYWTE,Moses Frase,MG Special,Kinnamplus,Engaging,2017-07-22,,,0
5131,UJTU7DUB,Moses Frase,MG Special,,Engaging,2017-07-22,,,0
5132,JOLNKYNH,Moses Frase,MG Advanced,,Engaging,2017-07-22,,,0
5133,TV2M081C,Moses Frase,MG Advanced,,Engaging,2017-07-22,,,0
5134,SJGOQMLT,Moses Frase,MG Advanced,,Engaging,2017-07-22,,,0
5135,BG156UAV,Moses Frase,MG Advanced,Condax,Lost,2017-07-22,2017-07-23,0.0,1 days 00:00:00
5136,S7T5AHQH,Moses Frase,GTX Plus Basic,Stanredtax,Won,2017-07-22,2017-07-23,1174.0,1 days 00:00:00
5137,48UPZJ45,Niesha Huffines,MG Advanced,Rangreen,Won,2017-07-22,2017-09-28,3696.0,68 days 00:00:00
5138,T0SO96YG,Reed Clapper,GTX Basic,Mathtouch,Lost,2017-07-22,2017-07-30,0.0,8 days 00:00:00
5139,YCQABCDI,Reed Clapper,MG Advanced,Betasoloin,Won,2017-07-22,2017-11-03,3252.0,104 days 00:00:00
5140,MM79TSUR,Versie Hillebrand,MG Special,,Engaging,2017-07-22,,,0
5141,INLVV78V,Versie Hillebrand,MG Special,,Engaging,2017-07-22,,,0
5142,4JTH72JR,Versie Hillebrand,MG Special,,Engaging,2017-07-22,,,0
5143,TTKPNDTP,Versie Hillebrand,MG Advanced,,Engaging,2017-07-22,,,0
5144,8JZ4R9BW,Versie Hillebrand,MG Special,Genco Pura Olive Oil Company,Lost,2017-07-22,2017-11-04,0.0,105 days 00:00:00
5145,PTFOEUO4,Versie Hillebrand,MG Special,Globex Corporation,Lost,2017-07-22,2017-07-23,0.0,1 days 00:00:00
5146,ZCCBTBIQ,Vicki Laflamme,GTXPro,Doncon,Lost,2017-07-22,2017-07-23,0.0,1 days 00:00:00
5147,1TJ6WP5R,Vicki Laflamme,MG Special,Hottechi,Won,2017-07-22,2017-09-23,65.0,63 days 00:00:00
5148,QELHQ898,Zane Levy,GTX Plus Basic,Statholdings,Engaging,2017-07-22,,,0
5149,J732416R,Anna Snelling,MG Special,,Engaging,2017-07-23,,,0
5150,IAUXJ05J,Anna Snelling,MG Special,,Engaging,2017-07-23,,,0
5151,G7H64S20,Anna Snelling,MG Advanced,,Engaging,2017-07-23,,,0
5152,9Q7NSPTF,Cassey Cress,GTX Plus Pro,,Engaging,2017-07-23,,,0
5153,WHF75273,Cassey Cress,GTX Plus Basic,Yearin,Won,2017-07-23,2017-09-05,904.0,44 days 00:00:00
5154,AH58AQ3B,Cecily Lampkin,GTX Basic,Toughzap,Won,2017-07-23,2017-07-24,541.0,1 days 00:00:00
5155,292W4P09,Corliss Cosme,GTX Basic,Kinnamplus,Won,2017-07-23,2017-07-25,630.0,2 days 00:00:00
5156,MG0LTCCE,Daniell Hammack,GTX Plus Basic,Xx-zobam,Won,2017-07-23,2017-07-30,1231.0,7 days 00:00:00
5157,ZRCQXB38,Darcel Schlecht,GTX Basic,,Engaging,2017-07-23,,,0
5158,EJJCUJ3P,Darcel Schlecht,GTX Plus Basic,,Engaging,2017-07-23,,,0
5159,ODFL6HOF,Darcel Schlecht,GTX Plus Basic,,Engaging,2017-07-23,,,0
5160,Q1HNDPKW,Darcel Schlecht,GTXPro,,Engaging,2017-07-23,,,0
5161,ANNUH4KM,Darcel Schlecht,GTX Basic,Domzoom,Won,2017-07-23,2017-11-20,556.0,120 days 00:00:00
5162,L3V8UK9H,Darcel Schlecht,GTX Plus Basic,Stanredtax,Won,2017-07-23,2017-07-31,1070.0,8 days 00:00:00
5163,2CRE26AC,Elease Gluck,MG Special,Newex,Won,2017-07-23,2017-07-25,57.0,2 days 00:00:00
5164,6GG9CSTV,Gladys Colclough,MG Special,,Engaging,2017-07-23,,,0
5165,5WSQ6D2E,Gladys Colclough,MG Special,,Engaging,2017-07-23,,,0
5166,3J1LNCA4,Hayden Neloms,GTX Plus Basic,Hatfan,Lost,2017-07-23,2017-07-31,0.0,8 days 00:00:00
5167,4PDYHVX1,James Ascencio,GTX Plus Pro,J-Texon,Won,2017-07-23,2017-07-25,4824.0,2 days 00:00:00
5168,BICJY3FZ,Jonathan Berthelot,GTX Plus Pro,Streethex,Won,2017-07-23,2017-11-19,6049.0,119 days 00:00:00
5169,4P12PLQA,Kami Bicknell,MG Special,Doncon,Won,2017-07-23,2017-07-28,58.0,5 days 00:00:00
5170,4942W0E7,Kami Bicknell,MG Advanced,Konex,Won,2017-07-23,2017-08-20,3335.0,28 days 00:00:00
5171,TGTJ0NBT,Kary Hendrixson,GTX Plus Basic,Doncon,Lost,2017-07-23,2017-07-30,0.0,7 days 00:00:00
5172,K6MTPSB5,Lajuana Vencill,GTX Basic,,Engaging,2017-07-23,,,0
5173,D2QPN9LN,Lajuana Vencill,GTX Basic,,Engaging,2017-07-23,,,0
5174,021Z2J9L,Markita Hansen,GTK 500,Rundofase,Engaging,2017-07-23,,,0
5175,W8W6N0LL,Markita Hansen,GTXPro,Kan-code,Lost,2017-07-23,2017-11-07,0.0,107 days 00:00:00
5176,SEF4LOIS,Marty Freudenburg,GTX Plus Basic,Dontechi,Lost,2017-07-23,2017-07-25,0.0,2 days 00:00:00
5177,BNIU5YZ2,Marty Freudenburg,GTX Plus Basic,Toughzap,Won,2017-07-23,2017-08-07,1006.0,15 days 00:00:00
5178,CPK36NED,Marty Freudenburg,MG Advanced,Streethex,Won,2017-07-23,2017-08-02,3367.0,10 days 00:00:00
5179,VYWQ3U5S,Maureen Marcano,GTX Basic,Finjob,Lost,2017-07-23,2017-11-10,0.0,110 days 00:00:00
5180,HDWQM6JT,Maureen Marcano,GTX Plus Basic,Sonron,Lost,2017-07-23,2017-07-28,0.0,5 days 00:00:00
5181,EYBMEX1Z,Moses Frase,GTX Basic,,Engaging,2017-07-23,,,0
5182,T0MUE2H7,Moses Frase,MG Special,Statholdings,Lost,2017-07-23,2017-08-06,0.0,14 days 00:00:00
5183,G1M1KVHU,Niesha Huffines,GTX Plus Basic,Xx-zobam,Engaging,2017-07-23,,,0
5184,LXS3Z82E,Niesha Huffines,MG Advanced,,Engaging,2017-07-23,,,0
5185,ZDRRL61D,Niesha Huffines,GTX Plus Basic,Cancity,Lost,2017-07-23,2017-07-25,0.0,2 days 00:00:00
5186,YRWX35AS,Reed Clapper,GTXPro,Ontomedia,Lost,2017-07-23,2017-07-31,0.0,8 days 00:00:00
5187,YT5I3AUS,Reed Clapper,GTX Basic,Xx-zobam,Won,2017-07-23,2017-07-31,494.0,8 days 00:00:00
5188,IS8Z2CQA,Reed Clapper,GTXPro,Ontomedia,Won,2017-07-23,2017-07-30,4434.0,7 days 00:00:00
5189,S3LATQVJ,Versie Hillebrand,GTX Plus Basic,Kinnamplus,Engaging,2017-07-23,,,0
5190,P3Z2LYCL,Versie Hillebrand,MG Special,,Engaging,2017-07-23,,,0
5191,LPR6G7AE,Versie Hillebrand,MG Special,Treequote,Lost,2017-07-23,2017-07-28,0.0,5 days 00:00:00
5192,CJAQVPDP,Versie Hillebrand,MG Advanced,Zumgoity,Lost,2017-07-23,2017-09-05,0.0,44 days 00:00:00
5193,757V8R2Z,Violet Mclelland,MG Special,Initech,Won,2017-07-23,2017-09-01,54.0,40 days 00:00:00
5194,7KUYF1U3,Violet Mclelland,MG Special,Kan-code,Won,2017-07-23,2017-08-06,48.0,14 days 00:00:00
5195,7QE84GCH,Violet Mclelland,MG Advanced,Donware,Won,2017-07-23,2017-09-12,2855.0,51 days 00:00:00
5196,1WA46LC9,Wilburn Farren,GTX Basic,Kinnamplus,Won,2017-07-23,2017-07-30,538.0,7 days 00:00:00
